ID,Nmut,SumObs,MeanObs,VarObs,MedSVM,MinSVM,MaxSVM,AlphaPurif,AlphaPos,BetaPos,NiterPurif,NiterPos,Nbins,LL_neutral,LL_purif,LL_pos,LRT_null_purif,LRT_purif_pos,p_value_null_purif,p_value_purif_pos,p_value_null_pos,Conclusion
3R:14721874:14722338:tx_tx-GFP_embryonic_1,24,8.687458199999998,0.3619774249999999,0.45770531002367437,-0.2715685,-5.8598925,6.991865,2.9345703125000044,6.383887677050726,3.3594041113584714,18,58,1389,-172.3988599386718,-168.6805864786171,-162.67719949529186,7.436546920109379,12.006773966650485,0.0063912402667012334,0.0005300753194243444,5.9970340474879806e-05,Directional (+)
3L:20313402:20313866:tx_tx-GFP_embryonic_1,22,3.6926992999999997,0.16784996818181816,2.7801067361029412,-0.156979,-5.3562112,6.231293,0.4411132812499995,0.6785110919812565,0.14543865247479126,15,38,1389,-158.2802683631119,-157.74985316020823,-157.2038180129028,1.0608304058073372,1.0920702946108918,0.30302586505921836,0.2960129533761465,0.3408031128193433,Neutral model
X:947416:947880:tx_tx-GFP_embryonic_1,25,3.7995783,0.151983132,1.1236489521659725,-0.146043,-7.5557037,3.5654909,0.9038085937499999,1.2346208203028026,0.5079854001586672,12,36,1365,-175.2528147813836,-175.2349737466077,-174.00012981068647,0.03568206955179676,2.4696878718424387,0.8501735595430209,0.11606097019881223,0.28573657166861655,Neutral model
3L:19045510:19045660:tx_tx-GFP_embryonic_1,17,2.8225688,0.1660334588235294,1.236852442626194,-0.2673807,-3.9996862,4.3840208,0.8087890624999998,1.0917551916893187,0.11682037903043586,13,39,450,-104.11530255349074,-104.07125241475426,-102.68980200716416,0.0881002774729609,2.7629008151801884,0.7666062954022232,0.09647316388048642,0.24038810770483854,Neutral model
X:16403957:16404421:tx_tx-GFP_embryonic_1,40,9.9425159,0.2485628975,1.3514615360323536,-0.0968844,-3.8781009,3.8578107,0.5724609374999996,0.9434860954896421,0.2847111756850099,15,37,1371,-285.947642771648,-285.3941747898666,-283.8206830472059,1.1069359635628189,3.1469834853214707,0.2927489731696117,0.07606746352926708,0.1191991417522119,Neutral model
3R:18185383:18185847:tx_tx-GFP_embryonic_1,34,-2.5333946000000003,-0.07451160588235295,1.6899377934570075,-0.1171205,-5.6088161,4.9436634,0.37910156249999943,0.5279423341883154,0.237512313281609,16,39,1392,-243.18487818756364,-242.31434805449007,-242.06490968021774,1.7410602661471444,0.49887674854466013,0.18700454007656114,0.47999408531694887,0.3262900702015523,Neutral model
3R:18741699:18741909:tx_tx-GFP_embryonic_1,18,-9.209015500000001,-0.5116119722222223,2.987941699273595,-0.5097441,-4.8431223,5.0656872,0.27744140624999936,0.30010847990588263,0.19131180027570305,16,35,627,-114.2496416220468,-113.59296654298991,-113.57692659025649,1.3133501581137637,0.03207990546684414,0.2517889856859189,0.8578523967788032,0.510321157028482,Neutral model
X:3432917:3433381:tx_tx-GFP_embryonic_1,31,-5.4088195,-0.17447804838709677,2.4635401069259584,-0.28733975,-6.5642764,4.5918258,0.6727539062499998,0.8282499977805284,0.5506872657045123,14,33,1272,-219.80922824714312,-219.45609474876,-219.21360084024528,0.70626699676626,0.4849878170294346,0.4006858709498484,0.48617168472078165,0.5512166202450931,Neutral model
2L:5000495:5000959:tx_tx-GFP_embryonic_1,32,-4.1682613,-0.130258165625,1.3166262834886215,-0.1789895,-4.0524224,3.9824486,0.7893554687499998,0.9077377004961846,0.6360118651021374,13,33,1392,-230.82637830241367,-230.7256805133699,-230.50299559391863,0.20139557808755626,0.44536983890253623,0.6535967259654267,0.504541985048305,0.7236968364355965,Neutral model
3L:9410650:9411114:tx_tx-GFP_embryonic_1,12,3.4965982,0.29138318333333335,0.7999761788256029,-0.1647598,-6.749383,5.3721061,1.7462890625000018,3.0522416857557566,1.5802394004950955,16,48,1392,-86.41733423524904,-85.9697483243864,-84.43257641911555,0.8951718217252846,3.0743438105417056,0.3440796307124281,0.0795366849586182,0.1374138895144835,Neutral model
2R:17547432:17547896:tx_tx-GFP_embryonic_1,27,-0.5082477000000003,-0.0188239888888889,1.0385849251640034,-0.27729210000000004,-7.675731,3.8096978,1.5412109375000014,1.8513056554282186,1.288414477501814,15,42,1392,-193.99539493289646,-193.46379883048823,-192.71865687187776,1.0631922048164597,1.4902839172209497,0.30248824465013496,0.2221724137131815,0.27894572196407985,Neutral model
2L:9525678:9526142:tx_tx-GFP_embryonic_1,17,1.5399977999999999,0.09058810588235293,1.1809018546628662,-0.2903388,-10.0603407,3.7607384,0.9560546875,1.5096925994075734,0.6766433948389015,11,36,1389,-121.28715809498196,-121.28421473424766,-120.17594686693802,0.005886721468613132,2.2165357346192707,0.938842337582777,0.1365391316473869,0.3291600316654183,Neutral model
2L:13778631:13779095:tx_tx-GFP_embryonic_1,31,-0.49182930000000047,-0.015865461290322597,1.618834414474057,-0.0912165,-5.2107746,4.6694604,0.4242187499999995,0.5522447930393355,0.29901385485294785,15,37,1383,-222.46346229745745,-221.78649015374677,-221.6133742493106,1.3539442874213705,0.3462318088723464,0.24458975301550567,0.5562540019163722,0.4273773005127426,Neutral model
2R:22174546:22175010:tx_tx-GFP_embryonic_1,40,0.2922609000000005,0.007306522500000012,1.8163601577468913,-0.25088964999999996,-6.5868471,5.3869275,0.8664062499999998,1.117919582024478,0.6348344521384598,12,36,1392,-288.53015183639855,-288.478379310832,-287.5874419181949,0.10354505113309642,1.7818747852742263,0.7476162086008653,0.18191928202950652,0.3895706989002294,Neutral model
3R:11656746:11657210:tx_tx-GFP_embryonic_1,6,2.7648935000000003,0.4608155833333334,1.2830509708003413,0.0101865,-3.0200517,3.8856778,0.8661132812499999,1.53851052671473,0.7148253174032091,12,34,609,-38.297650185531204,-38.28925630101362,-37.94478529290232,0.01678776903516166,0.6889420162226116,0.8969085200480276,0.4065244734773096,0.7026721231475543,Neutral model
3R:23783943:23784407:tx_tx-GFP_embryonic_1,31,-0.15445939999999875,-0.00498256129032254,1.1344231227821249,-0.18012385,-7.9923639,4.6071746,1.5172851562500016,1.7490245120827432,1.3381341215430194,15,39,1392,-222.89379483925805,-222.28967567283448,-221.81800632795265,1.208238332847145,0.9433386897636638,0.27168129641289385,0.3314206926166818,0.341028744235501,Neutral model
2L:20414868:20415332:tx_tx-GFP_embryonic_1,30,-6.657254599999998,-0.2219084866666666,1.6518539603882205,-0.15484799999999999,-4.8634728,3.7437219,0.7123046874999996,0.6880633719849345,0.7617251066270894,14,34,1392,-211.80130841322833,-211.62405735810097,-211.6091521073412,0.3545021102547139,0.029810501519534682,0.5515755922390738,0.8629209042675727,0.8251778782506827,Neutral model
3L:17024240:17024704:tx_tx-GFP_embryonic_1,10,-0.32847780000000015,-0.032847780000000014,1.1931902513190455,-0.26136210000000004,-5.0171851,3.7301046,0.5805664062499997,0.7924207024081906,1.8277676174857395e-08,15,69,1392,-69.90683771014879,-69.81668144571677,-69.27321405035472,0.18031252886405014,1.0869347907240865,0.6711047956605882,0.2971513593674469,0.5306653619987188,Neutral model
3R:9340453:9340917:tx_tx-GFP_embryonic_1,27,-2.050796999999999,-0.07595544444444441,1.3617453144888207,-0.15021295,-6.6067141,6.546781,1.5346679687500013,1.5847357351456846,1.437839378394803,15,35,1392,-194.6591679147285,-194.05671599833101,-194.0056632483589,1.2049038327949688,0.1021054999442299,0.2723437584469517,0.7493174340244337,0.5202193828039681,Neutral model
2R:22802772:22803132:tx_tx-GFP_embryonic_1,23,5.8976390000000025,0.2564190869565218,0.9501003991419125,-0.0005956,-4.8762373,4.382768,1.365429687500001,1.916395601113126,1.1962955958507924,14,40,1011,-156.33057463665708,-156.09578314629005,-155.10324327175,0.46958298073406013,1.9850797490801142,0.49317907947145956,0.15885628704445598,0.293073641634859,Neutral model
3L:9972509:9972973:tx_tx-GFP_embryonic_1,22,8.0301707,0.36500775909090905,1.6888704843101288,-0.19340639999999998,-5.5180999,5.2972212,0.46279296874999953,1.1433338369384716,0.09694234457173234,15,41,1236,-156.0118972171823,-155.53924333672123,-153.4730320730723,0.9453077609221623,4.1324225272978765,0.330916549232933,0.042069086652617,0.07895595259415095,Neutral model
X:7728185:7728649:tx_tx-GFP_embryonic_1,33,8.2600342,0.25030406666666666,2.7403725711391207,0.09467535,-5.8049714,6.3399429,9.765624999911191e-05,0.14311421628804288,2.9092242321662123e-08,28,71,1392,-235.06204622043177,-231.6242706944319,-231.5680156305887,6.875551051999707,0.11251012768644841,0.00873828103928591,0.7373042903529412,0.030378183086425672,Disruptive
3L:18996108:18996572:tx_tx-GFP_embryonic_1,30,-7.1165963,-0.2372198766666667,1.2774502509683312,-0.23729899999999998,-6.9627721,3.6749867,1.1266601562500003,1.160916755475955,1.0872694197589219,12,28,1392,-216.09683533127358,-216.05524083663377,-216.03912400065053,0.08318898927961982,0.032233671966480415,0.7730214217340674,0.8575157666238408,0.9439223896001467,Neutral model
3R:4395108:4395572:tx_tx-GFP_embryonic_1,20,-2.788643,-0.13943215,0.49694334481044844,-0.2057322,-4.6143269,3.1307306,2.3505859375000036,2.4092177000934805,2.278754472846217,18,44,1356,-145.03696384234343,-143.1921754984391,-143.1696238527354,3.6895766878086533,0.045103291407372126,0.054753510724491014,0.8318142111100533,0.15453417810395206,Neutral model
3L:13023062:13023526:tx_tx-GFP_embryonic_1,24,4.656997200000002,0.1940415500000001,1.5185685152681092,-0.06453665,-7.7090293,5.0752333,1.0140625,1.4094520124792616,0.8496165767909355,10,34,1392,-173.77771450126312,-173.7773137877424,-173.06245326636193,0.0008014270414378188,1.4297210427609457,0.9774153142816038,0.23180996984078459,0.48906433443402253,Neutral model
2L:6351881:6352064:tx_tx-GFP_embryonic_1,16,4.559301400000001,0.28495633750000005,0.967122234822615,-0.1259285,-5.1449099,4.185421,1.9083007812500021,2.9519940204469415,1.716031025813918,16,44,546,-100.17300368655862,-99.39042498195346,-97.85801476274841,1.5651574092103147,3.064820438410095,0.2109116713098878,0.08000400102384485,0.09876727796118931,Neutral model
3R:24276153:24276617:tx_tx-GFP_embryonic_1,30,0.14460699999999924,0.004820233333333308,1.7909147767349036,-0.200736,-5.3607653,4.6875588,0.3346679687499994,0.5411740427789128,0.08713621503932081,16,40,1383,-211.3030461802145,-210.18250120797927,-209.65102002872925,2.2410899444704455,1.0629623585000445,0.13438622354584076,0.30254051084675704,0.19166118035732196,Neutral model
2L:2226270:2226558:tx_tx-GFP_embryonic_1,17,-6.2420474000000015,-0.3671792588235295,1.3504889919924825,-0.4947595,-5.5440089,3.0037726,1.1289062500000002,1.1919936932419664,0.8708436714543495,12,29,864,-112.40217949045102,-112.37743840311859,-112.22746690375875,0.04948217466485971,0.299942998719672,0.8239667902921569,0.5839181576555359,0.8396983265638345,Neutral model
3L:4259263:4259436:tx_tx-GFP_embryonic_1,13,-1.5676007000000012,-0.12058466923076933,2.255222746763548,-0.3592586,-5.3184999,5.2999045,0.7148437499999998,0.9453165391768996,0.20628297204702412,14,38,519,-78.9913595668142,-78.91730524520025,-78.29245091974227,0.14810864322788575,1.2497086509159772,0.7003493985674436,0.2636081306709097,0.49712754945361337,Neutral model
2R:7814934:7815398:tx_tx-GFP_embryonic_1,30,-4.6059204,-0.15353067999999997,0.8073479821359668,-0.2224342,-3.9118326,3.5867168,1.3724609375000008,1.4931713398243205,1.282943264192888,14,38,1386,-214.28769710096878,-213.93282005163977,-213.8079155720035,0.7097540986580384,0.24980895927251368,0.3995254572643716,0.6172096272188676,0.6189185928222338,Neutral model
2R:13983166:13983630:tx_tx-GFP_embryonic_1,40,-4.010567599999997,-0.10026418999999993,0.9113874779520698,-0.2489935,-6.0173624,4.2874302,1.7386718750000019,1.9927693636885226,1.5657571955275436,16,39,1386,-285.2397937151116,-283.7315887695305,-283.12186744349026,3.0164098911621977,1.2194426520804882,0.08242575014954028,0.26947005949957054,0.12028079977330215,Neutral model
X:18789755:18790219:tx_tx-GFP_embryonic_1,9,-2.9324158,-0.3258239777777778,1.6890889749536706,-0.58203615,-4.145062,4.9879647,0.45302734374999953,0.8043889247826752,0.07694952412804995,15,43,582,-56.49443828312754,-56.308133262146754,-55.889754033399385,0.372610041961579,0.8367584574947386,0.5415849977201789,0.36032550228451155,0.5462468770125597,Neutral model
3L:16647768:16648232:tx_tx-GFP_embryonic_1,21,11.304992700000001,0.5383329857142858,1.1508707908273639,-0.040876,-5.7032837,4.2614352,0.4245117187499995,1.3361183534167815,1.191051999668456e-06,15,48,1389,-151.43795908761635,-151.04506150464348,-147.7887048458531,0.7857951659457285,6.51271331758079,0.37537461107785364,0.010710595756681785,0.02601051910647393,Neutral model
3L:10664622:10665086:tx_tx-GFP_embryonic_1,3,-1.1235315000000001,-0.3745105,0.09048567566988668,0.01743805,-4.8394388,4.2505871,6.459570312500012,14.349507462707475,24.451710835229232,21,60,492,-17.97924352752419,-16.706679891110213,-15.349361955936544,2.545127272827955,2.7146358703473368,0.1106349955178338,0.09943165786356482,0.07208699888209456,Neutral model
3R:18436602:18437066:tx_tx-GFP_embryonic_1,30,10.2969106,0.34323035333333335,1.015936977639422,-0.082186,-4.5741861,3.3917923,1.1761718750000005,2.0688563232525747,1.0000187391176731,12,42,1386,-215.4909224131788,-215.40460639132505,-212.64145229756798,0.17263204370749463,5.526308187514132,0.6777831429167178,0.018732590725670562,0.057874979799598575,Neutral model
3L:4138966:4139430:tx_tx-GFP_embryonic_1,17,3.1207460000000014,0.18357329411764714,2.2174563462944774,-0.3950447,-6.393384,3.9928738,0.46230468749999953,1.2203549090204373,5.287631093616304e-09,15,85,1392,-122.84549377111557,-122.38372051569125,-119.62974573636176,0.923546510848638,5.507949558658993,0.3365454941504395,0.01893022700008679,0.04012530747015099,Neutral model
3R:25473055:25473400:tx_tx-GFP_embryonic_1,29,3.038149500000001,0.104763775862069,2.170839601134217,-0.2495455,-7.6149741,4.9503314,0.7165039062499997,1.1013863580697527,0.3709965806746227,14,36,1026,-199.46745453359904,-199.2878512041049,-197.84806554826247,0.35920665898828474,2.879571311684856,0.5489471672108847,0.08970990175932869,0.19801965503979677,Neutral model
3L:857594:858058:tx_tx-GFP_embryonic_1,47,17.7706426,0.37809877872340425,1.309216622925619,-0.05812265,-3.6926837,3.6743396,0.5944335937499997,0.9506674838550273,0.02020438744263745,15,40,1362,-337.564665391766,-336.8807850819901,-333.39706897478374,1.3677606195518592,6.9674322144127245,0.2421970131454819,0.008300652633140223,0.015489445585197825,Neutral model
2R:18688563:18689027:tx_tx-GFP_embryonic_1,4,2.1467625000000004,0.5366906250000001,1.626216588845832,-0.19023415,-4.3432872,5.4002153,0.000195312499999112,1.1177502072572931,5.1414718474245565e-08,26,71,1350,-28.30726997445843,-28.00353450181982,-27.518387747500775,0.607470945277214,0.9702935086380933,0.43574163605602423,0.32460698960626094,0.45435237438620313,Neutral model
2R:21293481:21293945:tx_tx-GFP_embryonic_1,14,3.6411910000000005,0.26008507142857146,2.753420776636703,-0.17189325,-4.6015233,4.3145916,0.000195312499999112,0.4211250531876348,1.1523638769291833e-06,26,61,1392,-102.21029720741217,-100.34843540514619,-100.1243459187637,3.723723604531955,0.4481789727649925,0.053644613788978196,0.5032010020851079,0.12418892444148007,Neutral model
3L:621366:621830:tx_tx-GFP_embryonic_1,21,2.7442909,0.13068051904761907,0.909239139344549,-0.1441079,-9.9458645,4.5848224,1.2301757812500007,1.70691799324227,1.0065257656249007,13,42,1380,-150.57077070042632,-150.49116605672717,-149.569140342278,0.15920928739831197,1.8440514288983536,0.6898855521977014,0.1744768364333698,0.367280154585554,Neutral model
X:3686909:3687373:tx_tx-GFP_embryonic_1,27,14.503048499999998,0.5371499444444444,1.9131051281505151,-0.253099,-5.456209,3.9200721,0.24609374999999933,1.2215253064869565,1.8263197595837395e-08,16,61,1281,-187.83984655411004,-186.30708924362574,-182.07310026660053,3.0655146209685995,8.467977954050411,0.07996983739558602,0.003614530072205201,0.003129924839963799,Directional (+)
3L:9034150:9034614:tx_tx-GFP_embryonic_1,26,7.404493200000002,0.28478820000000005,1.283752852515278,-0.1336986,-5.0906735,5.757172,0.84462890625,1.3931191029496515,0.4729488951550125,13,32,1356,-185.11214993725892,-185.06757814522936,-183.11425122400888,0.08914358405911571,3.90665384244096,0.765268747328357,0.04809526794993058,0.13561996046357555,Neutral model
3R:13914703:13915167:tx_tx-GFP_embryonic_1,21,6.256742500000001,0.29794011904761913,1.0812053814944396,-0.1580259,-11.4536074,4.8060122,1.1933593750000004,2.057642210863424,0.9585333777105093,12,46,1386,-150.32501696723367,-150.2655899300272,-148.19914708521333,0.11885407441292273,4.132885689627756,0.7302806766545267,0.04205757508864977,0.11932912084903782,Neutral model
3L:771327:771791:tx_tx-GFP_embryonic_1,22,4.744485300000001,0.21565842272727276,1.1600597588674153,-0.091898,-7.5715471,3.5161182,0.99404296875,1.4887528319220935,0.6934487679671819,10,34,1389,-156.66064609704011,-156.6605810399789,-155.37440633329163,0.0001301141224416824,2.572349413374525,0.9908989214634203,0.10874611739519464,0.2763078147874869,Neutral model
2R:9546998:9547398:tx_tx-GFP_embryonic_1,18,2.5672599000000003,0.14262555000000002,1.201506155606929,-0.13486555,-3.3336063,3.9246171,1.1559570312500003,1.4482764457862731,0.8633798340113763,12,38,1200,-123.90950225675127,-123.87457497003106,-123.2920273962651,0.06985457344040924,1.1650951475319289,0.7915486386534563,0.2804113524900748,0.5393045388502975,Neutral model
3L:1247728:1248192:tx_tx-GFP_embryonic_1,23,1.3719757000000006,0.059651117391304374,1.0485016270174616,-0.4011162,-4.0463493,3.0873181,0.95263671875,1.763224388739097,0.6884196657472176,11,41,1392,-164.7922309266026,-164.78658678195106,-162.3638328708815,0.011288289303081456,4.845507822139098,0.9153868880351006,0.027718229799234995,0.08817797570418578,Neutral model
3R:10886853:10887050:tx_tx-GFP_embryonic_1,21,11.296513599999999,0.537929219047619,0.6083197066983996,-0.0751809,-3.2918939,3.4412508,1.4906250000000014,3.463275932131117,1.4600506267834779,15,49,591,-135.49844674665962,-135.15280675243213,-130.7017344702269,0.691279988454994,8.902144564410435,0.4057293501572159,0.0028483593360137055,0.008256848709317425,Directional (+)
X:1948491:1948955:tx_tx-GFP_embryonic_1,20,5.5592481000000005,0.277962405,1.6882954444231255,-0.2658376,-3.5858847,4.5112925,0.07470703124999917,1.0643867213591283,1.902826949648169e-08,18,70,1218,-142.48070716565155,-141.5051114438003,-139.37251234356833,1.9511914437024984,4.265198200463942,0.16245851915940346,0.03890071095534373,0.04468154071350675,Neutral model
2R:18717577:18718041:tx_tx-GFP_embryonic_1,45,4.0760345,0.09057854444444444,1.083319012986588,-0.154561,-4.7736417,3.4236213,1.029296875,1.3297224155157306,0.7935906399612417,10,37,1335,-320.6094381310694,-320.6064858027332,-319.34525961167657,0.005904656672441888,2.522452382113215,0.9387494261857441,0.1122359159701787,0.2824712455067937,Neutral model
2R:8462518:8462675:tx_tx-GFP_embryonic_1,11,-2.1586597999999997,-0.19624179999999997,2.8055081276472094,-0.497492,-5.6193099,3.1666147,0.000195312499999112,0.26554103787045447,9.766974454185065e-08,26,70,471,-67.66924159560467,-66.40628094521834,-66.34161090463458,2.5259213007726657,0.12934008116752693,0.11198935555765596,0.7191172488543878,0.26510463258796935,Neutral model
3L:9743948:9744412:tx_tx-GFP_embryonic_1,25,8.7221438,0.348885752,1.0602779319125417,-0.1782055,-4.5388892,4.3016185,1.0630859375,1.95746264346571,0.8373358583319899,10,42,1389,-176.07631435064567,-176.06836824715384,-173.54415473274543,0.01589220698366489,5.048427028816832,0.8996810288005381,0.02464830473660593,0.07948717286894189,Neutral model
X:3774346:3774598:tx_tx-GFP_embryonic_1,7,3.3658574,0.4808367714285714,0.6865559856647104,-0.33993435000000005,-4.3443808,3.1388517,0.98046875,3.5747770141945776,0.8286926094481899,10,54,756,-45.977614235817796,-45.97740887497868,-43.35161739911287,0.00041072167823585914,5.251582951731621,0.98383096332127,0.021926815141458104,0.07236758240468014,Neutral model
3R:18397168:18397632:tx_tx-GFP_embryonic_1,2,-0.37038590000000005,-0.18519295000000002,0.03765953587842251,-0.303089,-4.3308454,3.4795336,20.25742187500004,34.1573730696294,43.296975635382374,25,59,735,-12.685134907688056,-10.835548933796401,-10.454231412694302,3.6991719477833094,0.7626350422041988,0.05443947872313476,0.38250514891888154,0.10743132261216752,Neutral model
X:686560:686796:tx_tx-GFP_embryonic_1,21,3.9144468000000012,0.18640222857142863,1.2072396556383391,-0.30233045000000003,-9.0148958,4.2851699,0.12294921874999923,1.2326631834672268,4.171019855619402e-08,17,79,708,-137.2149479414724,-136.12426179104824,-133.02422730043395,2.1813723008482953,6.200068981228583,0.13968985755308813,0.012774533404378424,0.015135373770553892,Neutral model
2R:11889676:11890140:tx_tx-GFP_embryonic_1,12,6.196766100000001,0.5163971750000002,2.6344596929057604,-0.2375799,-4.1561135,4.7814747,0.000195312499999112,0.8770165248948405,1.0800291581144396e-07,26,68,1221,-84.23592490161197,-82.395889504123,-81.61062447653343,3.6800707949779223,1.5705300551791481,0.05506651194593912,0.21013005355113792,0.07241799758326142,Neutral model
3L:7360574:7361038:tx_tx-GFP_embryonic_1,8,2.6456405999999997,0.33070507499999996,2.046901964792462,-0.2509004,-3.149793,3.7187066,0.000195312499999112,0.7308354528745774,5.027248061776718e-07,26,59,945,-53.93804994185732,-52.7806986519189,-52.35969809575768,2.314702579876851,0.8420011123224356,0.12815581126732334,0.3588250782106688,0.2063148567766635,Neutral model
3L:11562433:11562587:tx_tx-GFP_embryonic_1,16,-1.4261064999999997,-0.08913165624999998,1.569155286377436,-0.3583674,-5.5132263,3.4448154,1.309472656250001,1.6254274562332274,0.9347583344628192,14,39,462,-98.22049792255378,-98.10712047969876,-97.40387950927769,0.22675488571002234,1.4064819408421556,0.6339405417969185,0.2356412901064312,0.4419235333789102,Neutral model
2R:13998344:13998808:tx_tx-GFP_embryonic_1,20,-1.4921092000000005,-0.07460546000000003,1.0802606080506143,-0.29559654999999996,-8.4443625,4.2136065,1.640625000000002,1.846963518461339,1.4637386938531312,15,38,1392,-144.89832056771453,-144.34869844029976,-144.0984632882888,1.0992442548295571,0.500470304021917,0.2944320186029239,0.47929354755432296,0.4493930971814586,Neutral model
3R:16331700:16332164:tx_tx-GFP_embryonic_1,15,6.349846500000002,0.4233231000000001,1.1824030734703825,-0.0689916,-4.0696832,4.1281431,0.3683593749999995,1.142250069651515,6.570189419927809e-07,16,56,1392,-105.60100871605509,-105.17977877492308,-103.423910092856,0.8424598822640235,3.5117373641341487,0.35869418970240474,0.06093552360015047,0.11336998296656055,Neutral model
2L:8292468:8292770:tx_tx-GFP_embryonic_1,9,0.20237560000000043,0.022486177777777824,1.477915049313706,-0.53556695,-4.5135856,3.2075604,1.0552734375,1.8485271428415397,0.6017624311895005,10,40,906,-60.24388125211842,-60.24184646848393,-59.03640730309063,0.004069567268984997,2.410878330786602,0.949134924657523,0.12049474223059382,0.29895149314759906,Neutral model
3R:5648834:5649298:tx_tx-GFP_embryonic_1,39,-21.624096200000004,-0.5544640051282053,2.190612134357517,-0.1951562,-4.5179678,5.7919097,0.40800781249999946,0.30214401297991855,0.6994699921644179,15,42,1383,-279.8101802980985,-278.90540901241906,-278.40198017668934,1.809542571358861,1.0068576714594428,0.17856311249028445,0.31565682235835696,0.24458310711801665,Neutral model
3L:6488425:6488758:tx_tx-GFP_embryonic_1,39,15.5523185,0.39877739743589746,1.978618572676403,-0.3546414,-5.6986114,5.3249506,0.44052734374999947,1.2269258999895465,7.480173187820608e-08,15,68,999,-270.20006856666424,-269.3789645328418,-264.01783135061277,1.6422080676449013,10.72226636445805,0.20002278149691421,0.0010585393793240278,0.0020658010377347796,Directional (+)
4:1026974:1027438:tx_tx-GFP_embryonic_1,44,-1.7766987000000007,-0.040379515909090925,1.189149172051363,-0.1373266,-6.5366861,5.5131451,1.4516601562500013,1.6921608870903402,1.3364837840557264,15,40,1392,-315.4177170264499,-314.756584107114,-314.2565190687452,1.3222658386717967,1.0001300767376051,0.2501858080292367,0.31727903514740385,0.31311086254952913,Neutral model
3R:27282254:27282718:tx_tx-GFP_embryonic_1,34,-5.080149100000001,-0.14941615000000003,1.4418525689209667,-0.43810535,-4.764189,3.7607995,1.1966796875000005,1.362623266145421,0.6873925191615847,12,37,1392,-242.05585968177596,-241.95236420545064,-240.61303647624703,0.20699095265064216,2.6786554584072064,0.6491361571974681,0.10170156298852603,0.23625980625101198,Neutral model
3R:31381389:31381853:tx_tx-GFP_embryonic_1,11,3.6179786000000003,0.32890714545454547,0.5459373443698881,-0.1068411,-3.6338856,3.1293757,0.9488281249999999,1.9655702872337986,0.5066757770993509,11,40,594,-67.4498214776319,-67.44778068194937,-65.617462683086,0.004081591365064696,3.660635997726729,0.9490599381811452,0.05571236251446435,0.16003563103920646,Neutral model
3L:6963706:6964170:tx_tx-GFP_embryonic_1,34,-14.0763184,-0.41400936470588234,0.8687826792932469,-0.2134985,-6.7217635,4.3784609,1.4271484375000012,1.3084791288608448,1.7473721958811752,14,39,1386,-244.5075670619844,-244.04739041266447,-243.50449375731776,0.9203532986398386,1.0857933106934183,0.33738222468121154,0.29740515828565395,0.3667505711374388,Neutral model
2R:14024477:14024674:tx_tx-GFP_embryonic_1,24,6.0075644,0.2503151833333333,0.8460999332457922,-0.0358098,-4.8164541,7.4990151,1.4798828125000016,2.361396274810801,1.3602714152498256,15,44,576,-154.03617501944345,-153.63682082802956,-151.91281739822583,0.7987083828277832,3.4480068596074602,0.3714798225845968,0.06332809352462178,0.11962928360766405,Neutral model
2R:24903783:24904247:tx_tx-GFP_embryonic_1,39,-0.16861399999999915,-0.004323435897435876,1.588672697307944,-0.0933178,-6.25892,5.3022399,1.1232421875,1.2548334917194566,0.9582918777499487,11,33,1392,-281.8668113494522,-281.81755151929053,-281.48319262175914,0.09851966032329074,0.6687177950627756,0.7536133837393179,0.4134989994646011,0.6813911732439797,Neutral model
3L:821827:822291:tx_tx-GFP_embryonic_1,28,-5.954995500000001,-0.21267841071428575,3.039588881470705,-0.1911726,-7.5541848,4.3394439,0.21972656249999928,0.30450864092136737,0.19233756046448935,16,38,1059,-190.87257575000814,-189.378300467824,-189.35012983696686,2.9885505643682677,0.05634126171429443,0.08385519474347908,0.8123750802685288,0.2181775903834765,Neutral model
2R:15380485:15380949:tx_tx-GFP_embryonic_1,24,-5.763190099999999,-0.2401329208333333,1.0409791079615767,-0.19624985,-5.5275117,3.920166,1.1510742187500003,1.1535965635441465,1.148185374582385,12,27,1392,-173.55125904223175,-173.5115488829318,-173.51148036231436,0.07942031859988674,0.00013704123489333142,0.778084519120665,0.9906598086429267,0.9610021046830756,Neutral model
X:18405599:18406063:tx_tx-GFP_embryonic_1,25,-5.3960066,-0.215840264,3.654438701935662,-0.28593104999999996,-8.6954501,3.4180722,0.000195312499999112,0.5007245795206938,2.2471988909539254e-06,26,47,1386,-175.79120205236381,-173.62601118364552,-172.8650914331094,4.330381737436596,1.521839501072236,0.03743784865258756,0.21734133400799804,0.053605123957391566,Neutral model
2L:13387309:13387573:tx_tx-GFP_embryonic_1,21,4.5120149000000005,0.2148578523809524,1.2966634671833055,-0.2891236,-7.7320381,3.0960062,0.6909179687499998,1.474477383048313,0.05726516540252996,14,48,657,-135.4546193047019,-135.32174119462886,-131.94646227823546,0.2657562201461019,6.7505578327867966,0.6061928483490161,0.009371837911679596,0.02995206446337797,Neutral model
2L:3058755:3059219:tx_tx-GFP_embryonic_1,21,6.8515863999999995,0.32626601904761904,1.742067964358841,-0.174257,-4.1231508,4.6196718,0.7038085937499997,1.4376320464705716,0.5485809823956503,14,34,1383,-148.6246349264432,-148.38568384828898,-146.85852751849006,0.4779021563084598,3.0543126595978265,0.48937409333090964,0.08052305866364573,0.17099731780503896,Neutral model
